"Date","RowNum","Num","Rep","RowNumNumRep","EL_stem1","EL_stem2","moist_1","moist_2","moist_3","notes","X","days","Var"
2016-11-01,15,3,"R6","15.3.R6",11,11,13.8,13.5,9.8,"",NA,78,"Merlot"
2016-11-01,13,3,"R9","13.3.R9",11,NA,14.5,12.3,13.4,"",NA,78,"Pinot gris"
2016-11-01,18,3,"R2","18.3.R2",11,NA,14.5,14.8,14.3,"",NA,78,"Counoise"
2016-11-01,38,7,"R5","38.7.R5",29,NA,12.2,13.7,12.2,"",NA,78,"Verdelho"
2016-11-01,29,7,"R2","29.7.R2",11,11,12.8,13.9,13.3,"",NA,78,"Tocai Friulano"
2016-11-01,15,3,"R5","15.3.R5",11,NA,15.2,14.3,15.9,"",NA,78,"Merlot"
2016-11-01,28,7,"R6","28.7.R6",11,11,11.5,13.3,12.3,"",NA,78,"Refosco"
2016-11-01,22,9,"R8","22.9.R8",11,11,13.6,14.7,12.5,"",NA,78,"Durif2"
2016-11-01,26,6,"R5","26.6.R5",11,11,16.1,13.8,13.8,"",NA,78,"Sangiovese"
2016-11-01,32,7,"R2","32.7.R2",11,29,13.3,15,15.3,"",NA,78,"Pinotage"
2016-11-01,34,7,"R6","34.7.R6",11,NA,9.8,10.2,10.7,"",NA,78,"Palomino"
2016-11-01,39,3,"R1","39.3.R1",11,NA,10.9,13.2,11.5,"",NA,78,"Calzin"
2016-11-01,35,3,"R2","35.3.R2",11,11,11,12.9,9.5,"",NA,78,"Tempranillo"
2016-11-01,24,1,"R6","24.1.R6",11,11,12,14.7,14.1,"",NA,78,"Barbera"
2016-11-01,14,3,"R8","14.3.R8",7,11,14.2,13.7,13.9,"",NA,78,"Carmenere"
2016-11-01,29,3,"R2","29.3.R2",11,11,14.2,13,13.5,"",NA,78,"Schiopettino"
2016-11-01,40,9,"R5","40.9.R5",11,NA,13.7,14.5,12.6,"",NA,78,"Ruby Cabernet"
2016-11-01,12,5,"R4","12.5.R4",11,11,17,15.4,12.7,"",NA,78,"Chardonnay"
2016-11-01,28,7,"R2","28.7.R2",11,NA,14.1,13.2,16.2,"",NA,78,"Refosco"
2016-11-01,35,3,"R3","35.3.R3",11,11,11.1,11,11.2,"",NA,78,"Tempranillo"
2016-11-01,43,3,"R4","43.3.R4",11,11,14.7,12.5,12.2,"",NA,78,"July Muscat"
2016-11-01,19,7,"R1","19.7.R1",11,11,14.1,14.6,14.5,"",NA,78,"Roussanne"
2016-11-01,16,1,"R1","16.1.R1",11,11,17.2,15.6,15.7,"",NA,78,"Sauvignon blanc"
2016-11-01,19,7,"R3","19.7.R3",11,11,12.3,12.3,11.9,"",NA,78,"Roussanne"
2016-11-01,39,7,"R3","39.7.R3",11,NA,9.9,10.4,8.8,"",NA,78,"Carnelian"
2016-11-01,13,9,"R5","13.9.R5",11,9,12.9,15.4,15,"",NA,78,"Cabernet franc"
2016-11-01,40,9,"R8","40.9.R8",11,NA,7.9,9,8.1,"",NA,78,"Ruby Cabernet"
2016-11-01,16,1,"R2","16.1.R2",11,NA,10.3,9.1,11.2,"",NA,78,"Sauvignon blanc"
2016-11-01,18,5,"R7","18.5.R7",11,29,12.8,11.3,10.2,"",NA,78,"Durif1"
2016-11-01,20,4,"R8","20.4.R8",11,11,12,13.4,12.7,"",NA,78,"Viognier"
2016-11-01,39,3,"R4","39.3.R4",11,29,14.3,14.9,14.9,"",NA,78,"Calzin"
2016-11-01,44,1,"R2","44.1.R2",11,11,12.5,13.2,10.8,"",NA,78,"Ruby Seedless"
2016-11-01,12,10,"R5","12.10.R5",7,11,15.3,14.9,16.3,"",NA,78,"Melon"
2016-11-01,18,3,"R9","18.3.R9",11,NA,15.6,13.1,13.4,"",NA,78,"Counoise"
2016-11-01,35,3,"R1","35.3.R1",11,11,13.8,13.9,12.7,"",NA,78,"Tempranillo"
2016-11-01,20,5,"R1","20.5.R1",11,NA,17.4,14.8,15.4,"",NA,78,"Gewurtztraminer"
2016-11-01,22,1,"R3","22.1.R3",11,NA,13.3,12.9,13,"",NA,78,"Rotgipfler"
2016-11-01,12,1,"R2","12.1.R2",11,11,12.6,14.2,11.7,"",NA,78,"Aligote"
2016-11-01,21,7,"R1","21.7.R1",11,NA,15.6,16.1,11.7,"",NA,78,"Chasselas doree"
2016-11-01,17,2,"R3","17.2.R3",11,11,13,12.8,11.9,"",NA,78,"Ugni blanc/Trebbiano"
2016-11-01,25,9,"R6","25.9.R6",11,11,10.7,12.2,12.5,"",NA,78,"Nebbiolo"
2016-11-01,23,7,"R3","23.7.R3",11,27,12,11.1,9.7,"",NA,78,"Szagos feher"
2016-11-01,34,5,"R5","34.5.R5",11,NA,8.3,10.8,9.1,"",NA,78,"Morrastel"
2016-11-01,32,3,"R1","32.3.R1",11,11,12.1,12.6,12.5,"",NA,78,"Zinfandel/Primitivo"
2016-11-01,23,7,"R7","23.7.R7",11,11,10.3,11.4,11.4,"",NA,78,"Szagos feher"
2016-11-01,17,2,"R1","17.2.R1",11,11,11.6,11.6,11.7,"",NA,78,"Ugni blanc/Trebbiano"
2016-11-01,22,9,"R1","22.9.R1",11,NA,16,13.8,14.8,"",NA,78,"Durif2"
2016-11-01,14,3,"R3","14.3.R3",11,11,13.1,16.1,12.4,"",NA,78,"Carmenere"
2016-11-01,29,3,"R6","29.3.R6",11,NA,13.4,13.6,14.4,"",NA,78,"Schiopettino"
2016-11-01,14,1,"R2","14.1.R2",11,NA,13.4,14,14.8,"",NA,78,"Cabernet Sauvignon"
2016-11-01,26,6,"R4","26.6.R4",11,11,13.6,15,11.1,"",NA,78,"Sangiovese"
2016-11-01,32,5,"R2","32.5.R2",11,NA,14.7,16.4,14.8,"",NA,78,"Rkatsiteli"
2016-11-01,22,7,"R7","22.7.R7",11,NA,10.8,11,10.6,"",NA,78,"Furmint"
2016-11-01,13,3,"R8","13.3.R8",11,NA,13.2,13.9,14.6,"",NA,78,"Pinot gris"
2016-11-01,13,9,"R1","13.9.R1",11,9,12.9,11.9,11.7,"",NA,78,"Cabernet franc"
2016-11-01,18,3,"R3","18.3.R3",11,11,8.9,8,8.2,"",NA,78,"Counoise"
2016-11-01,12,10,"R3","12.10.R3",11,11,14.6,15.5,14.3,"",NA,78,"Melon"
2016-11-01,20,5,"R4","20.5.R4",11,NA,10.5,13.6,13.7,"",NA,78,"Gewurtztraminer"
2016-11-01,NA,NA,"","UNLABELED 4",11,11,15.6,14,15,"",NA,78,NA
2016-11-01,34,1,"R1","34.1.R1",11,11,9.2,11.2,10.1,"",NA,78,"Macabeo"
2016-11-01,12,5,"R7","12.5.R7",11,NA,13.6,12.3,14.4,"",NA,78,"Chardonnay"
2016-11-01,38,7,"R1","38.7.R1",11,11,13.6,10.9,11.1,"",NA,78,"Verdelho"
2016-11-01,32,3,"R5","32.3.R5",11,NA,14.9,12.3,12.3,"",NA,78,"Zinfandel/Primitivo"
2016-11-01,34,7,"R3","34.7.R3",11,11,10.3,12.5,8.9,"",NA,78,"Palomino"
2016-11-01,43,3,"R2","43.3.R2",11,11,13.8,13.5,15.2,"",NA,78,"July Muscat"
2016-11-02,18,1,"R5","18.1.R5",11,11,10.2,9.5,10.9,"",NA,79,"Cinsault"
2016-11-02,18,1,"R2","18.1.R2",11,11,13.7,11.7,10.9,"",NA,79,"Cinsault"
2016-11-02,39,7,"R9","39.7.R9",29,NA,8,9.4,8.8,"",NA,79,"Carnelian"
2016-11-02,34,5,"R3","34.5.R3",11,11,8.8,12.6,9.6,"",NA,79,"Morrastel"
2016-11-02,29,7,"R1","29.7.R1",27,NA,10.3,9.3,8.8,"",NA,79,"Tocai Friulano"
2016-11-02,14,3,"R9","14.3.R9",11,11,10.6,11.4,11.2,"",NA,79,"Carmenere"
2016-11-02,18,3,"R8","18.3.R8",11,NA,13.8,14,11.3,"",NA,79,"Counoise"
2016-11-02,18,1,"R4","18.1.R4",11,11,15.2,13.7,15.4,"",NA,79,"Cinsault"
2016-11-02,20,4,"R7","20.4.R7",11,11,14.2,13.4,13.9,"",NA,79,"Viognier"
2016-11-02,24,9,"R6","24.9.R6",11,11,15.6,13.7,15.3,"",NA,79,"Dolcetto"
2016-11-02,24,9,"R5","24.9.R5",11,11,9.2,9,8.8,"",NA,79,"Dolcetto"
2016-11-02,23,7,"R4","23.7.R4",11,11,9.9,10.9,10.6,"",NA,79,"Szagos feher"
2016-11-02,39,7,"R1","39.7.R1",11,NA,12.2,12,11.6,"",NA,79,"Carnelian"
2016-11-02,22,7,"R3","22.7.R3",11,NA,10.9,12.8,10.6,"",NA,79,"Furmint"
2016-11-02,12,1,"R7","12.1.R7",11,11,13.6,12.2,11.7,"",NA,79,"Aligote"
2016-11-02,12,1,"R5","12.1.R5",11,NA,13.6,14,14.9,"",NA,79,"Aligote"
2016-11-02,22,1,"R6","22.1.R6",11,NA,13.5,11.5,10.4,"",NA,79,"Rotgipfler"
2016-11-02,34,1,"R2","34.1.R2",11,11,7.9,7.8,8.5,"",NA,79,"Macabeo"
2016-11-02,39,7,"R2","39.7.R2",11,26,11.5,9.5,12.5,"",NA,79,"Carnelian"
2016-11-02,22,1,"R5","22.1.R5",11,11,15.2,14.1,15,"",NA,79,"Rotgipfler"
2016-11-02,19,9,"R6","19.9.R6",11,11,11.8,10.3,10.8,"",NA,79,"Syrah"
2016-11-02,25,9,"R4","25.9.R4",11,11,13.5,10.9,11.4,"",NA,79,"Nebbiolo"
2016-11-02,12,7,"R4","12.7.R4",NA,29,14.1,16.6,13.5,"",NA,79,"Gamay Noir"
2016-11-02,22,7,"R5","22.7.R5",11,NA,11.1,10.8,11.9,"",NA,79,"Furmint"
2016-11-02,29,3,"R4","29.3.R4",11,NA,9.9,10.6,8.4,"",NA,79,"Schiopettino"
2016-11-02,14,1,"R4","14.1.R4",11,NA,8,10.1,7.9,"",NA,79,"Cabernet Sauvignon"
2016-11-02,18,7,"R4","18.7.R4",11,NA,10.2,10.5,10.5,"",NA,79,"Marsanne"
2016-11-02,20,2,"R3","20.2.R3",11,11,9.7,10,9.8,"",NA,79,"Valdepenas"
2016-11-02,23,7,"R6","23.7.R6",11,11,10.5,10.7,13.3,"",NA,79,"Szagos feher"
2016-11-02,29,3,"R3","29.3.R3",11,11,11.8,12.4,12.6,"",NA,79,"Schiopettino"
2016-11-02,34,1,"R4","34.1.R4",11,11,15.8,15.7,16.1,"",NA,79,"Macabeo"
2016-11-02,44,1,"R4","44.1.R4",11,NA,8.3,8.7,9.4,"",NA,79,"Ruby Seedless"
2016-11-02,40,9,"R6","40.9.R6",11,11,11.7,10.9,10.6,"",NA,79,"Ruby Cabernet"
2016-11-02,12,7,"R7","12.7.R7",11,NA,13.9,13.6,14,"",NA,79,"Gamay Noir"
2016-11-02,24,1,"R7","24.1.R7",11,11,13.5,11.4,12.4,"",NA,79,"Barbera"
2016-11-02,19,9,"R4","19.9.R4",11,NA,13.2,13.1,9.8,"",NA,79,"Syrah"
2016-11-02,12,5,"R5","12.5.R5",11,11,15.5,14.6,14.3,"",NA,79,"Chardonnay"
2016-11-02,32,5,"R4","32.5.R4",11,NA,11.5,10.1,10.5,"",NA,79,"Rkatsiteli"
2016-11-02,18,5,"R3","18.5.R3",11,NA,12.3,11,11.4,"",NA,79,"Durif1"
2016-11-02,20,2,"R4","20.2.R4",11,11,11,9.7,8.9,"",NA,79,"Valdepenas"
2016-11-02,24,1,"R3","24.1.R3",9,11,12.2,13.7,13.9,"",NA,79,"Barbera"
2016-11-02,24,1,"R2","24.1.R2",11,NA,12.5,10.8,12.6,"",NA,79,"Barbera"
2016-11-02,38,7,"R2","38.7.R2",26,11,9.9,10.6,10,"",NA,79,"Verdelho"
2016-11-02,22,9,"R7","22.9.R7",27,NA,10.9,10.4,9,"",NA,79,"Durif2"
2016-11-03,21,7,"R2","21.7.R2",11,NA,18.9,17.7,19.2,"",NA,80,"Chasselas doree"
2016-11-03,21,7,"R3","21.7.R3",11,NA,22.8,21.6,22.7,"",NA,80,"Chasselas doree"
2016-11-03,12,7,"R3","12.7.R3",11,11,20.3,23.3,23.9,"",NA,80,"Gamay Noir"
2016-11-03,18,5,"R5","18.5.R5",NA,NA,NA,NA,NA,"",NA,80,"Durif1"
2016-11-03,21,7,"R4","21.7.R4",11,11,21.4,18,18.9,"",NA,80,"Chasselas doree"
2016-11-03,27,1,"R4","27.1.R4",11,NA,16.8,16.7,19.1,"",NA,80,"Coda di Volpe"
2016-11-03,12,7,"R5","12.7.R5",11,NA,22.1,23.8,20.2,"",NA,80,"Gamay Noir"
2016-11-03,21,9,"R1","21.9.R1",11,11,23.8,24.2,19.8,"",NA,80,"Gruner Veltiner"
2016-11-03,34,1,"R6","34.1.R6",11,11,17.4,15.7,22.9,"",NA,80,"Macabeo"
2016-11-03,13,5,"R2","13.5.R2",31,11,24,19.5,20,"",NA,80,"Pinot  Meunier"
2016-11-03,39,7,"R6","39.7.R6",11,NA,24.3,19.6,23.8,"",NA,80,"Carnelian"
2016-11-03,20,2,"R5","20.2.R5",11,NA,22.1,18.2,22.8,"",NA,80,"Valdepenas"
2016-11-03,32,3,"R3","32.3.R3",11,11,21.7,22.2,23.2,"",NA,80,"Zinfandel/Primitivo"
2016-11-03,13,5,"R3","13.5.R3",11,NA,21.9,24.1,23.8,"",NA,80,"Pinot  Meunier"
2016-11-03,18,1,"R1","18.1.R1",9,11,18.8,24.4,14.8,"",NA,80,"Cinsault"
2016-11-03,24,1,"R1","24.1.R1",11,11,19.3,21.6,20.4,"",NA,80,"Barbera"
2016-11-03,21,7,"R5","21.7.R5",11,NA,21.1,20.6,20.6,"",NA,80,"Chasselas doree"
2016-11-03,20,4,"R3","20.4.R3",11,11,21.4,17.7,23,"",NA,80,"Viognier"
2016-11-03,34,7,"R4","34.7.R4",11,11,20.9,19.7,22.3,"",NA,80,"Palomino"
2016-11-03,12,7,"R8","12.7.R8",11,7,17.4,18.4,24.1,"",NA,80,"Gamay Noir"
2016-11-03,24,1,"R4","24.1.R4",27,11,22.2,23.2,21.4,"stem 1 inflorescence dried up and dead",NA,80,"Barbera"
2016-11-03,28,7,"R4","28.7.R4",11,11,17,16.5,18.1,"",NA,80,"Refosco"
2016-11-03,12,10,"R2","12.10.R2",11,11,19.4,22.7,17.9,"",NA,80,"Melon"
2016-11-03,40,9,"R2","40.9.R2",11,27,17.9,17.1,20.5,"",NA,80,"Ruby Cabernet"
2016-11-03,22,9,"R6","22.9.R6",11,11,17.5,22.3,20.3,"",NA,80,"Durif2"
2016-11-03,15,3,"R3","15.3.R3",11,NA,20.1,17.3,19,"",NA,80,"Merlot"
2016-11-03,29,3,"R5","29.3.R5",11,11,22,18.5,18.5,"",NA,80,"Schiopettino"
2016-11-03,39,7,"R5","39.7.R5",11,NA,22.5,22,22.1,"",NA,80,"Carnelian"
2016-11-03,21,9,"R8","21.9.R8",11,11,20.7,16.5,20.4,"",NA,80,"Gruner Veltiner"
2016-11-03,22,1,"R1","22.1.R1",11,NA,20.5,22.3,21.6,"",NA,80,"Rotgipfler"
2016-11-03,32,3,"R6","32.3.R6",11,11,18.2,19.6,14.2,"",NA,80,"Zinfandel/Primitivo"
2016-11-03,20,4,"R2","20.4.R2",11,NA,20.9,22.2,20.9,"",NA,80,"Viognier"
2016-11-03,17,3,"R7","17.3.R7",11,NA,20.6,22.5,23.4,"",NA,80,"Alicante Bouchet"
2016-11-03,12,3,"R3","12.3.R3",11,NA,22,24.1,24.6,"",NA,80,"Auxerrois"
2016-11-03,24,9,"R1","24.9.R1",11,11,21.2,25.7,23.2,"",NA,80,"Dolcetto"
2016-11-03,16,1,"R4","16.1.R4",11,NA,22.7,21.3,24,"",NA,80,"Sauvignon blanc"
2016-11-03,18,1,"R3","18.1.R3",11,11,23.5,22.2,22.7,"",NA,80,"Cinsault"
2016-11-03,19,7,"R4","19.7.R4",11,11,22.3,24.1,20.9,"",NA,80,"Roussanne"
2016-11-03,28,7,"R3","28.7.R3",11,11,16.8,18.2,17.7,"",NA,80,"Refosco"
2016-11-03,13,3,"R1","13.3.R1",9,11,19.2,20.4,21.3,"",NA,80,"Pinot gris"
2016-11-03,44,1,"R3","44.1.R3",11,11,21.9,22.9,21.9,"",NA,80,"Ruby Seedless"
2016-11-03,12,5,"R2","12.5.R2",9,11,22.4,22.7,18.7,"",NA,80,"Chardonnay"
2016-11-03,19,9,"R1","19.9.R1",11,11,22.6,21.9,23.3,"",NA,80,"Syrah"
2016-11-03,14,1,"R3","14.1.R3",29,NA,19,15.8,19,"",NA,80,"Cabernet Sauvignon"
2016-11-03,34,5,"R2","34.5.R2",11,NA,22,22.2,21.8,"",NA,80,"Morrastel"
2016-11-03,15,3,"R1","15.3.R1",11,11,18.1,22.6,21.9,"",NA,80,"Merlot"
2016-11-03,22,1,"R4","22.1.R4",29,11,20.6,21.6,23.4,"stem 2 dried up and died",NA,80,"Rotgipfler"
2016-11-03,22,9,"R5","22.9.R5",11,11,38.5,23.9,25.8,"",NA,80,"Durif2"
2016-11-03,17,3,"R5","17.3.R5",11,11,23.9,24.9,23.6,"",NA,80,"Alicante Bouchet"
2016-11-03,18,7,"R9","18.7.R9",11,NA,20.4,20.6,19,"",NA,80,"Marsanne"
2016-11-03,17,2,"R2","17.2.R2",11,11,18.2,24,21.3,"",NA,80,"Ugni blanc/Trebbiano"
2016-11-03,29,3,"R7","29.3.R7",11,11,20.3,20.7,17.6,"",NA,80,"Schiopettino"
2016-11-03,13,5,"R4","13.5.R4",11,NA,23.4,20.4,23.4,"",NA,80,"Pinot  Meunier"
2016-11-03,14,3,"R7","14.3.R1",11,11,19.7,20.1,21.5,"",NA,80,"Carmenere"
2016-11-03,24,9,"R2","24.9.R2",11,11,17.8,22.9,21.5,"",NA,80,"Dolcetto"
2016-11-03,12,10,"R1","12.10.R1",7,11,20.9,22.3,19.6,"",NA,80,"Melon"
2016-11-03,16,1,"R3","16.1.R3",29,11,17.8,21.2,20.3,"",NA,80,"Sauvignon blanc"
2016-11-03,18,5,"R4","18.5.R4",NA,NA,NA,NA,NA,"",NA,80,"Durif1"
2016-11-03,18,7,"R5","18.7.R5",27,NA,20.6,18.9,21,"stem 1 inflorescence dried up and dead",NA,80,"Marsanne"
2016-11-03,18,5,"R8","18.5.R8",27,NA,21.7,20.9,22.8,"",NA,80,"Durif1"
2016-11-03,14,3,"R2","14.3.R2",11,NA,25.1,22.9,24.6,"",NA,80,"Carmenere"
2016-11-03,32,5,"R3","32.5.R3",11,11,24.5,21.1,22.3,"",NA,80,"Rkatsiteli"
2016-11-03,12,3,"R1","12.3.R1",11,11,23,22.4,21.3,"",NA,80,"Auxerrois"
2016-11-03,12,1,"R3","12.1.R3",11,11,24.1,23.3,24.8,"",NA,80,"Aligote"
2016-11-03,25,9,"R2","25.9.R2",11,NA,23.6,22.3,22.8,"",NA,80,"Nebbiolo"
2016-11-03,18,3,"R4","18.3.R4",11,NA,22.3,18.7,18.4,"",NA,80,"Counoise"
2016-11-03,29,7,"R3","29.7.R3",11,11,15.6,21.9,18.4,"",NA,80,"Tocai Friulano"
2016-11-03,13,5,"R6","13.5.R6",11,11,20,23.3,23.4,"",NA,80,"Pinot  Meunier"
2016-11-03,12,5,"R3","12.5.R3",11,NA,22.8,22.4,21.2,"",NA,80,"Chardonnay"
2016-11-03,22,9,"R2","22.9.R2",11,11,20.8,21.1,22,"",NA,80,"Durif2"
2016-11-03,17,2,"R5","17.2.R5",11,NA,22.4,21.7,21.9,"",NA,80,"Ugni blanc/Trebbiano"
2016-11-03,20,5,"R5","20.5.R5",11,NA,16.3,15.2,15.9,"",NA,80,"Gewurtztraminer"
2016-11-03,26,6,"R2","26.6.R2",11,11,20.9,22.7,21.7,"",NA,80,"Sangiovese"
2016-11-03,14,3,"R4","14.3.R4",11,NA,22.4,22.1,24.2,"",NA,80,"Carmenere"
2016-11-03,21,7,"R7","21.7.R7",11,NA,23,22.1,22.2,"",NA,80,"Chasselas doree"
2016-11-03,20,5,"R3","20.5.R3",11,11,23.3,22.2,22.6,"",NA,80,"Gewurtztraminer"
2016-11-03,22,7,"R4","22.7.R4",11,NA,20.5,23,22.1,"",NA,80,"Furmint"
2016-11-03,38,7,"R3","38.7.R3",11,27,23.3,22.7,21.4,"",NA,80,"Verdelho"
2016-11-03,19,9,"R2","19.9.R2",11,11,19.6,14.2,21.8,"",NA,80,"Syrah"
2016-11-03,17,3,"R3","17.3.R3",11,NA,17.3,22.1,22,"",NA,80,"Alicante Bouchet"
2016-11-03,22,1,"R2","22.1.R2",11,NA,20.3,24.4,23.8,"",NA,80,"Rotgipfler"
2016-11-03,16,1,"R5","16.1.R5",11,NA,22,19.8,23,"",NA,80,"Sauvignon blanc"
2016-11-03,44,1,"R5","44.1.R5",11,11,21.1,20.2,23.5,"",NA,80,"Ruby Seedless"
2016-11-03,32,5,"R5","32.5.R5",11,NA,23.8,24.5,24.7,"",NA,80,"Rkatsiteli"
2016-11-03,35,3,"R5","35.3.R5",NA,NA,21.1,21.2,22.9,"",NA,80,"Tempranillo"
2016-11-03,34,7,"R2","34.7.R2",11,NA,18.3,21.9,18.7,"",NA,80,"Palomino"
2016-11-03,40,9,"R1","40.9.R1",11,11,21.7,20.4,21.6,"",NA,80,"Ruby Cabernet"
2016-11-03,42,7,"R1","42.7.R1",11,11,19.8,16.7,21.6,"",NA,80,"Early Muscat"
2016-11-03,25,9,"R3","25.9.R3",11,11,24,22.9,22.2,"",NA,80,"Nebbiolo"
2016-11-03,17,2,"R4","17.2.R4",11,NA,19.7,20.1,21.2,"",NA,80,"Ugni blanc/Trebbiano"
2016-11-03,21,9,"R3","21.9.R3",11,1,22.3,20.3,21,"",NA,80,"Gruner Veltiner"
2016-11-03,12,7,"R2","12.7.R2",29,NA,19.6,20.5,23.5,"",NA,80,"Gamay Noir"
2016-11-03,44,1,"R1","44.1.R1",11,NA,17.7,13.8,16.6,"",NA,80,"Ruby Seedless"
2016-11-03,20,5,"R7","20.5.R7",11,11,21.7,23.5,20.4,"",NA,80,"Gewurtztraminer"
2016-11-03,14,1,"R6","14.1.R6",11,11,24,21.2,21.9,"",NA,80,"Cabernet Sauvignon"
2016-11-03,39,3,"R2","39.3.R2",11,11,20.1,18.4,21.3,"",NA,80,"Calzin"
2016-11-03,24,9,"R4","24.9.R4",11,11,22,23.2,23.5,"",NA,80,"Dolcetto"
2016-11-03,NA,NA,"","UNLABELED 1",11,NA,21.2,17.2,22.5,"",NA,80,NA
2016-11-03,27,1,"R3","27.1.R3",11,11,12.2,13.3,14,"",NA,80,"Coda di Volpe"
2016-11-03,18,3,"R1","18.3.R1",11,NA,21,21.8,21.9,"",NA,80,"Counoise"
2016-11-03,14,1,"R10","14.1.R10",11,NA,20.8,17.1,22.4,"",NA,80,"Cabernet Sauvignon"
2016-11-03,39,7,"R4","39.7.R4",11,NA,21.4,18.2,18.6,"",NA,80,"Carnelian"
2016-11-03,42,7,"R6","42.7.R6",11,11,21,21.7,21.6,"",NA,80,"Early Muscat"
2016-11-03,17,3,"R4","17.3.R4",11,NA,17.5,23.2,22.7,"",NA,80,"Alicante Bouchet"
2016-11-03,22,1,"R7","22.1.R7",11,NA,22.3,22.5,22.8,"",NA,80,"Rotgipfler"
2016-11-03,14,1,"R1","14.1.R1",11,11,22.5,20.8,17.7,"",NA,80,"Cabernet Sauvignon"
2016-11-03,18,5,"R2","18.5.R2",11,NA,19.5,21.6,21.6,"",NA,80,"Durif1"
2016-11-03,24,1,"R9","24.1.R9",11,11,23,22.2,21,"",NA,80,"Barbera"
2016-11-03,12,1,"R1","12.1.R1",11,11,22.8,23.4,23.9,"",NA,80,"Aligote"
2016-11-03,22,9,"R3","22.9.R3",11,11,19.5,20.1,20.5,"",NA,80,"Durif2"
2016-11-03,24,1,"R8","24.1.R8",11,11,19.3,20,17.5,"",NA,80,"Barbera"
2016-11-03,26,6,"R1","26.6.R1",11,NA,22.2,22.7,23.5,"",NA,80,"Sangiovese"
2016-11-03,13,3,"R3","13.3.R3",7,11,17.5,19,18.4,"",NA,80,"Pinot gris"
2016-11-03,13,9,"R2","13.9.R2",11,NA,21.9,23.1,19,"",NA,80,"Cabernet franc"
2016-11-03,15,3,"R2","15.3.R2",11,NA,20.7,19.1,21.9,"",NA,80,"Merlot"
2016-11-03,20,5,"R2","20.5.R2",11,11,22.4,22.2,21.7,"",NA,80,"Gewurtztraminer"
2016-11-03,40,9,"R3","40.9.R3",26,NA,23.8,22.2,19.7,"stem 1 inflorescence dried up and dead",NA,80,"Ruby Cabernet"
2016-11-03,38,7,"R6","38.7.R6",27,NA,20.9,20.1,21.8,"",NA,80,"Verdelho"
2016-11-03,20,2,"R6","20.2.R6",11,NA,21.4,22.4,22.9,"",NA,80,"Valdepenas"
2016-11-03,34,5,"R1","34.5.R1",11,11,23.4,24.1,23.6,"",NA,80,"Morrastel"
2016-11-03,29,3,"R8","29.3.R8",11,NA,22.6,20.1,23.6,"",NA,80,"Schiopettino"
2016-11-03,26,6,"R6","26.6.R6",11,11,18.6,19.2,19.8,"",NA,80,"Sangiovese"
2016-11-03,16,1,"R6","16.1.R6",11,11,18,18.7,19.5,"",NA,80,"Sauvignon blanc"
2016-11-03,42,7,"R4","42.7.R4",11,NA,20.3,19.9,18.1,"",NA,80,"Early Muscat"
2016-11-03,32,7,"R4","32.7.R4",11,11,14.2,24,20.2,"",NA,80,"Pinotage"
2016-11-03,18,3,"R6","18.3.R6",11,11,18.2,23.3,21.7,"",NA,80,"Counoise"
2016-11-03,29,3,"R1","29.3.R1",11,11,19.1,20.4,18,"",NA,80,"Schiopettino"
2016-11-03,12,7,"R1","12.7.R1",27,11,22.1,21.4,22.2,"",NA,80,"Gamay Noir"
2016-11-03,19,9,"R5","19.9.R5",11,NA,21.4,23.1,23.5,"",NA,80,"Syrah"
2016-11-03,40,9,"R7","40.9.R7",11,11,22.1,21.4,22.6,"",NA,80,"Ruby Cabernet"
2016-11-03,18,7,"R2","18.7.R2",11,NA,19.3,18.2,17.4,"",NA,80,"Marsanne"
2016-11-03,34,1,"R3","34.1.R3",11,NA,18.1,17.2,15,"",NA,80,"Macabeo"
2016-11-03,32,3,"R2","32.3.R2",11,11,20.2,21,21.6,"",NA,80,"Zinfandel/Primitivo"
2016-11-03,22,7,"R8","22.7.R8",11,11,23.7,21.3,19.4,"",NA,80,"Furmint"
2016-11-03,17,3,"R6","17.3.R6",11,NA,22.1,21.6,21.7,"",NA,80,"Alicante Bouchet"
2016-11-03,14,1,"R7","14.1.R7",11,11,18.5,17.6,20.2,"",NA,80,"Cabernet Sauvignon"
2016-11-03,35,3,"R6","35.3.R6",31,NA,21.2,17.6,16.2,"",NA,80,"Tempranillo"
2016-11-03,20,4,"R6","20.4.R6",11,NA,20.8,22.8,22.5,"",NA,80,"Viognier"
2016-11-03,42,7,"R2","42.7.R2",11,11,21.9,22.5,21.6,"",NA,80,"Early Muscat"
2016-11-03,16,1,"R7","16.1.R7",11,11,19.7,22,20.8,"",NA,80,"Sauvignon blanc"
2016-11-03,17,3,"R2","17.3.R2",11,11,19.5,20.9,17.4,"",NA,80,"Alicante Bouchet"
2016-11-03,21,9,"R4","21.9.R4",11,NA,20.6,19.5,21,"",NA,80,"Gruner Veltiner"
2016-11-03,28,7,"R5","28.7.R5",11,11,19.4,18.4,18,"",NA,80,"Refosco"
2016-11-03,14,1,"R5","14.1.R5",11,11,22.7,20.5,20.6,"",NA,80,"Cabernet Sauvignon"
2016-11-03,27,1,"R1","27.1.R1",11,11,14.4,15.4,14.6,"",NA,80,"Coda di Volpe"
2016-11-03,20,4,"R4","20.4.R4",11,11,20.3,16.6,19.7,"",NA,80,"Viognier"
2016-11-03,19,9,"R9","19.9.R9",11,11,19.4,17.6,21.6,"",NA,80,"Syrah"
